H,Omega_m0,a_av,a_av_tt,target
0.0977085889,0.3572878949,0.6648575305,0.0010668632,1.4159968313
0.0987031941,0.3572878949,0.6568364611,0.0010435501,1.4458865308
0.0997018317,0.3572878949,0.6490066225,0.0010194131,1.4759848955
0.1007046389,0.3572878949,0.6413612565,0.0009944359,1.5062809502
0.1017117525,0.3572878949,0.6338939198,0.0009686042,1.5367641498
0.1027233079,0.3572878949,0.6265984655,0.0009419047,1.5674243533
0.1037394393,0.3572878949,0.6194690265,0.0009143261,1.5982518017
0.1047602792,0.3572878949,0.6125,0.0008858578,1.6292370985
0.1057859586,0.3572878949,0.6056860321,0.0008564907,1.6603711931
0.1068166061,0.3572878949,0.5990220049,0.0008262166,1.6916453664
0.1078523486,0.3572878949,0.592503023,0.0007950285,1.7230512176
0.1088933105,0.3572878949,0.5861244019,0.00076292,1.7545806524
0.1099396139,0.3572878949,0.5798816568,0.0007298858,1.7862258732
0.1109913784,0.3572878949,0.5737704918,0.0006959212,1.8179793692
0.1120487209,0.3572878949,0.5677867903,0.0006610223,1.849833908
0.113111756,0.3572878949,0.5619266055,0.000625186,1.8817825276
0.1141805951,0.3572878949,0.5561861521,0.0005884094,1.9138185288
0.1152553473,0.3572878949,0.5505617978,0.0005506907,1.9459354688
0.1163361184,0.3572878949,0.5450500556,0.0005120283,1.9781271537
0.1174230118,0.3572878949,0.5396475771,0.0004724213,2.0103876331
0.1185161278,0.3572878949,0.534351145,0.0004318689,2.0427111934
0.1196155636,0.3572878949,0.5291576674,0.0003903712,2.0750923524
0.1207214139,0.3572878949,0.5240641711,0.0003479284,2.1075258533
0.12183377,0.3572878949,0.5190677966,0.0003045411,2.1400066591
0.1229527208,0.3572878949,0.5141657922,0.0002602104,2.1725299476
0.1240783517,0.3572878949,0.5093555094,0.0002149375,2.2050911055
0.1252107457,0.3572878949,0.5046343975,0.0001687241,2.2376857237
0.1263499826,0.3572878949,0.5,0.000121572,2.2703095916
0.0765565322,0.3646652374,0.9090909091,0.0014779262,0.8608511868
0.0774817667,0.3646652374,0.8941605839,0.0014588249,0.8815914077
0.0784098279,0.3646652374,0.8797127469,0.0014409899,0.903187583
0.0793405002,0.3646652374,0.8657243816,0.0014240734,0.9255505336
0.0802736397,0.3646652374,0.852173913,0.001407797,0.9486079024
0.0812091594,0.3646652374,0.8390410959,0.0013919346,0.9722997802
0.0821470173,0.3646652374,0.826306914,0.0013762994,0.9965756618
0.0830872074,0.3646652374,0.8139534884,0.0013607355,1.0213922764
0.0840297532,0.3646652374,0.8019639935,0.0013451114,1.04671201
0.0849747021,0.3646652374,0.7903225806,0.0013293151,1.0725017368
0.0859221209,0.3646652374,0.7790143084,0.0013132501,1.0987319404
0.0868720927,0.3646652374,0.7680250784,0.0012968331,1.1253760438
0.0878247135,0.3646652374,0.7573415765,0.0012799916,1.1524098922
0.0887800902,0.3646652374,0.7469512195,0.0012626618,1.1798113494
0.0897383386,0.3646652374,0.7368421053,0.001244788,1.2075599802
0.0906995817,0.3646652374,0.7270029674,0.0012263205,1.2356367972
0.0916639481,0.3646652374,0.7174231332,0.0012072155,1.2640240585
0.0926315713,0.3646652374,0.7080924855,0.001187434,1.2927051042
0.093602588,0.3646652374,0.6990014265,0.0011669411,1.3216642237
0.0945771378,0.3646652374,0.6901408451,0.0011457057,1.3508865471
0.0955553622,0.3646652374,0.6815020862,0.0011236999,1.3803579555
0.0965374041,0.3646652374,0.6730769231,0.0011008987,1.4100650076
0.0975234068,0.3646652374,0.6648575305,0.0010772798,1.439994878
0.098513514,0.3646652374,0.6568364611,0.0010528232,1.4701353056
0.099507869,0.3646652374,0.6490066225,0.0010275107,1.5004745508
0.1005066148,0.3646652374,0.6413612565,0.0010013263,1.5310013586
0.101509893,0.3646652374,0.6338939198,0.0009742557,1.5617049275
0.102517844,0.3646652374,0.6265984655,0.0009462859,1.5925748833
0.103530607,0.3646652374,0.6194690265,0.0009174056,1.6236012555
0.1045483189,0.3646652374,0.6125,0.0008876047,1.654774458
0.105571115,0.3646652374,0.6056860321,0.0008568741,1.6860852716
0.1065991283,0.3646652374,0.5990220049,0.0008252061,1.7175248286
0.1076324893,0.3646652374,0.592503023,0.0007925939,1.749084599
0.1086713263,0.3646652374,0.5861244019,0.0007590316,1.780756379
0.1097157649,0.3646652374,0.5798816568,0.000724514,1.8125322791
0.1107659278,0.3646652374,0.5737704918,0.0006890371,1.8444047149
0.1118219352,0.3646652374,0.5677867903,0.0006525972,1.8763663974
0.1128839044,0.3646652374,0.5619266055,0.0006151916,1.9084103246
0.1139519495,0.3646652374,0.5561861521,0.000576818,1.9405297733
0.1150261818,0.3646652374,0.5505617978,0.0005374749,1.9727182917
0.1161067096,0.3646652374,0.5450500556,0.0004971612,2.0049696921
0.117193638,0.3646652374,0.5396475771,0.0004558763,2.0372780439
0.1182870692,0.3646652374,0.534351145,0.0004136202,2.0696376671
0.1193871021,0.3646652374,0.5291576674,0.0003703932,2.1020431257
0.1204938325,0.3646652374,0.5240641711,0.000326196,2.1344892216
0.1216073532,0.3646652374,0.5190677966,0.0002810298,2.166970988
0.1227277537,0.3646652374,0.5141657922,0.0002348961,2.1994836838
0.1238551205,0.3646652374,0.5093555094,0.0001877965,2.2320227876
0.1249895371,0.3646652374,0.5046343975,0.0001397333,2.2645839914
0.1261310837,0.3646652374,0.5,9.07087e-05,2.2971631955
0.0765122099,0.3721179413,0.9090909091,0.0015066835,0.8779668986
0.077429644,0.3721179413,0.8941605839,0.0014869141,0.8990298443
0.078350002,0.3721179413,0.8797127469,0.0014684176,0.9209566
0.0792730698,0.3721179413,0.8657243816,0.001450839,0.9436558045
0.0801987066,0.3721179413,0.852173913,0.0014338941,0.9670532754
0.0811268292,0.3721179413,0.8390410959,0.0014173521,0.991087545
0.0820574001,0.3721179413,0.826306914,0.0014010225,1.0157067535
0.0829904188,0.3721179413,0.8139534884,0.0013847462,1.0408664356
0.0839259144,0.3721179413,0.8019639935,0.001368389,1.0665279108
0.0848639402,0.3721179413,0.7903225806,0.0013518367,1.0926570909
0.0858045697,0.3721179413,0.7790143084,0.0013349911,1.1192235845
0.0867478921,0.3721179413,0.7680250784,0.0013177673,1.146200013
0.0876940103,0.3721179413,0.7573415765,0.0013000913,1.173561484
0.0886430379,0.3721179413,0.7469512195,0.0012818985,1.2012851792
0.0895950974,0.3721179413,0.7368421053,0.0012631321,1.2293500308
0.0905503186,0.3721179413,0.7270029674,0.0012437417,1.2577364637
0.0915088367,0.3721179413,0.7174231332,0.0012236829,1.2864261893
0.0924707919,0.3721179413,0.7080924855,0.0012029161,1.3154020387
0.0934363275,0.3721179413,0.6990014265,0.0011814062,1.3446478277
0.0944055895,0.3721179413,0.6901408451,0.0011591216,1.3741482455
0.0953787258,0.3721179413,0.6815020862,0.0011360343,1.4038887642
0.0963558852,0.3721179413,0.6730769231,0.0011121192,1.4338555632
0.0973372173,0.3721179413,0.6648575305,0.0010873538,1.4640354662
0.0983228716,0.3721179413,0.6568364611,0.0010617182,1.494415889
0.099312997,0.3721179413,0.6490066225,0.0010351943,1.5249847952
0.1003077418,0.3721179413,0.6413612565,0.0010077662,1.5557306585
0.1013072531,0.3721179413,0.6338939198,0.0009794197,1.586642431
0.1023116764,0.3721179413,0.6265984655,0.000950142,1.6177095159
0.1033211554,0.3721179413,0.6194690265,0.0009199221,1.6489217433
0.1043358319,0.3721179413,0.6125,0.0008887501,1.6802693503
0.1053558454,0.3721179413,0.6056860321,0.0008566173,1.7117429623
0.1063813332,0.3721179413,0.5990220049,0.0008235163,1.7433335776
0.1074124298,0.3721179413,0.592503023,0.0007894406,1.7750325525
0.108449267,0.3721179413,0.5861244019,0.0007543846,1.806831589
0.1094919739,0.3721179413,0.5798816568,0.0007183438,1.8387227229
0.1105406767,0.3721179413,0.5737704918,0.0006813144,1.8706983129
0.1115954984,0.3721179413,0.5677867903,0.0006432932,1.902751031
0.1126565589,0.3721179413,0.5619266055,0.0006042779,1.9348738534
0.1137239752,0.3721179413,0.5561861521,0.0005642668,1.9670600512
0.1147978607,0.3721179413,0.5505617978,0.0005232587,1.9993031826
0.1158783259,0.3721179413,0.5450500556,0.0004812531,2.0315970849
0.1169654778,0.3721179413,0.5396475771,0.0004382498,2.0639358669
0.1180594202,0.3721179413,0.534351145,0.0003942494,2.0963139015
0.1191602534,0.3721179413,0.5291576674,0.0003492526,2.1287258186
0.1202680745,0.3721179413,0.5240641711,0.0003032607,2.1611664981
0.1213829773,0.3721179413,0.5190677966,0.0002562753,2.1936310633
0.1225050522,0.3721179413,0.5141657922,0.0002082984,2.2261148739
0.1236343864,0.3721179413,0.5093555094,0.0001593323,2.2586135193
0.1247710635,0.3721179413,0.5046343975,0.0001093795,2.2911228126
0.1259151643,0.3721179413,0.5,5.84429e-05,2.3236387838
0.0764674508,0.3796471471,0.9090909091,0.0015356791,0.8952395409
0.0773770109,0.3796471471,0.8941605839,0.0015152237,0.9166244977
0.0782895947,0.3796471471,0.8797127469,0.0014960471,0.9388808157
0.0792049901,0.3796471471,0.8657243816,0.001477787,0.9619149178
0.0801230593,0.3796471471,0.852173913,0.0014601534,0.9856507673
0.0810437235,0.3796471471,0.8390410959,0.0014429107,1.0100253124
0.0819669501,0.3796471471,0.826306914,0.0014258646,1.0349853166
0.082892744,0.3796471471,0.8139534884,0.001408853,1.0604851007
0.0838211404,0.3796471471,0.8019639935,0.0013917389,1.0864849001
0.0847521992,0.3796471471,0.7903225806,0.0013744059,1.11294965
0.0856860001,0.3796471471,0.7790143084,0.001356754,1.1398480705
0.0866226393,0.3796471471,0.7680250784,0.0013386967,1.1671519709
0.0875622267,0.3796471471,0.7573415765,0.0013201588,1.1948357114
0.0885048826,0.3796471471,0.7469512195,0.0013010746,1.2228757845
0.0894507368,0.3796471471,0.7368421053,0.0012813863,1.251250484
0.0903999259,0.3796471471,0.7270029674,0.0012610429,1.2799396431
0.0913525921,0.3796471471,0.7174231332,0.0012399992,1.3089244238
0.0923088824,0.3796471471,0.7080924855,0.0012182154,1.3381871473
0.093268947,0.3796471471,0.6990014265,0.0011956557,1.3677111559
0.0942329385,0.3796471471,0.6901408451,0.0011722886,1.3974807005
0.0952010111,0.3796471471,0.6815020862,0.0011480857,1.4274808473
0.0961733202,0.3796471471,0.6730769231,0.0011230219,1.4576974009
0.0971500214,0.3796471471,0.6648575305,0.0010970747,1.4881168406
0.0981312701,0.3796471471,0.6568364611,0.0010702241,1.5187262662
0.0991172213,0.3796471471,0.6490066225,0.0010424521,1.5495133532
0.1001080285,0.3796471471,0.6413612565,0.0010137431,1.5804663138
0.1011038443,0.3796471471,0.6338939198,0.0009840829,1.6115738646
0.1021048193,0.3796471471,0.6265984655,0.0009534592,1.6428251979
0.1031111022,0.3796471471,0.6194690265,0.0009218611,1.6742099578
0.1041228393,0.3796471471,0.6125,0.0008892789,1.705718218
0.1051401747,0.3796471471,0.6056860321,0.0008557046,1.7373404637
0.1061632496,0.3796471471,0.5990220049,0.0008211308,1.7690675744
0.1071922026,0.3796471471,0.592503023,0.0007855516,1.8008908093
0.1082271693,0.3796471471,0.5861244019,0.0007489619,1.8328017933
0.1092682821,0.3796471471,0.5798816568,0.0007113574,1.8647925046
0.1103156704,0.3796471471,0.5737704918,0.0006727349,1.8968552638
0.1113694601,0.3796471471,0.5677867903,0.0006330916,1.9289827225
0.112429774,0.3796471471,0.5619266055,0.0005924258,1.9611678539
0.1134967314,0.3796471471,0.5561861521,0.0005507363,1.9934039431
0.114570448,0.3796471471,0.5505617978,0.0005080223,2.0256845781
0.1156510363,0.3796471471,0.5450500556,0.0004642838,2.0580036411
0.116738605,0.3796471471,0.5396475771,0.0004195214,2.0903553005
0.1178332594,0.3796471471,0.534351145,0.0003737358,2.1227340023
0.1189351013,0.3796471471,0.5291576674,0.0003269286,2.1551344627
0.1200442287,0.3796471471,0.5240641711,0.0002791013,2.1875516603
0.1211607364,0.3796471471,0.5190677966,0.0002302564,2.2199808283
0.1222847154,0.3796471471,0.5141657922,0.0001803961,2.2524174474
0.1234162533,0.3796471471,0.5093555094,0.0001295233,2.2848572383
0.1245554343,0.3796471471,0.5046343975,7.76411e-05,2.3172961549
0.1257023388,0.3796471471,0.5,2.47529e-05,2.3497303766
0.0764222486,0.3872540183,0.9090909091,0.0015649159,0.91267124
0.0773238599,0.3872540183,0.8941605839,0.0015437562,0.9343774243
0.0782285976,0.3872540183,0.8797127469,0.0015238804,0.9569622064
0.0791362516,0.3872540183,0.8657243816,0.0015049188,0.9803297589
0.0800466877,0.3872540183,0.852173913,0.0014865757,1.0044021612
0.0809598315,0.3872540183,0.8390410959,0.0014686108,1.029114752
0.0818756557,0.3872540183,0.826306914,0.0014508258,1.0544128956
0.0827941712,0.3872540183,0.8139534884,0.0014330553,1.0802496791
0.0837154193,0.3872540183,0.8019639935,0.0014151599,1.1065842373
0.0846394666,0.3872540183,0.7903225806,0.0013970209,1.1333805132
0.0855663998,0.3872540183,0.7790143084,0.0013785363,1.1606063264
0.0864963222,0.3872540183,0.7680250784,0.0013596183,1.1882326629
0.0874293506,0.3872540183,0.7573415765,0.0013401904,1.2162331273
0.0883656129,0.3872540183,0.7469512195,0.0013201856,1.2445835152
0.0893052459,0.3872540183,0.7368421053,0.0012995454,1.2732614772
0.0902483936,0.3872540183,0.7270029674,0.0012782181,1.3022462511
0.0911952054,0.3872540183,0.7174231332,0.0012561579,1.3315184477
0.0921458352,0.3872540183,0.7080924855,0.0012333245,1.361059878
0.0931004402,0.3872540183,0.6990014265,0.0012096819,1.3908534124
0.0940591799,0.3872540183,0.6901408451,0.0011851982,1.420882866
0.0950222153,0.3872540183,0.6815020862,0.001159845,1.4511329033
0.0959897081,0.3872540183,0.6730769231,0.001133597,1.4815889603
0.0969618203,0.3872540183,0.6648575305,0.0011064317,1.5122371787
0.0979387134,0.3872540183,0.6568364611,0.0010783293,1.5430643509
0.0989205482,0.3872540183,0.6490066225,0.001049272,1.5740578738
0.0999074841,0.3872540183,0.6413612565,0.0010192442,1.6052057091
0.1008996788,0.3872540183,0.6338939198,0.000988232,1.6364963498
0.1018972883,0.3872540183,0.6265984655,0.0009562234,1.6679187909
0.1029004662,0.3872540183,0.6194690265,0.0009232078,1.6994625038
0.1039093635,0.3872540183,0.6125,0.0008891759,1.7311174146
0.1049241288,0.3872540183,0.6056860321,0.00085412,1.7628738839
0.1059449074,0.3872540183,0.5990220049,0.0008180332,1.7947226895
0.1069718419,0.3872540183,0.592503023,0.00078091,1.8266550107
0.1080050714,0.3872540183,0.5861244019,0.0007427457,1.8586624134
0.1090447319,0.3872540183,0.5798816568,0.0007035366,1.8907368374
0.1100909559,0.3872540183,0.5737704918,0.0006632799,1.9228705841
0.1111438721,0.3872540183,0.5677867903,0.0006219735,1.9550563047
0.112203606,0.3872540183,0.5619266055,0.000579616,1.9872869895
0.1132702792,0.3872540183,0.5561861521,0.0005362067,2.0195559581
0.1143440097,0.3872540183,0.5505617978,0.0004917455,2.0518568489
0.1154249117,0.3872540183,0.5450500556,0.000446233,2.0841836102
0.1165130955,0.3872540183,0.5396475771,0.0003996702,2.1165304907
0.117608668,0.3872540183,0.534351145,0.0003520584,2.148892031
0.118711732,0.3872540183,0.5291576674,0.0003033997,2.1812630546
0.1198223865,0.3872540183,0.5240641711,0.0002536965,2.2136386596
0.120940727,0.3872540183,0.5190677966,0.0002029513,2.2460142104
0.1220668449,0.3872540183,0.5141657922,0.0001511672,2.2783853296
0.1232008282,0.3872540183,0.5093555094,9.83477e-05,2.3107478896
0.1243427611,0.3872540183,0.5046343975,4.44963e-05,2.3430980052
0.125492724,0.3872540183,0.5,-1.03831e-05,2.3754320256
0.0763765967,0.3949397416,0.9090909091,0.0015943967,0.9302641602
0.0772701835,0.3949397416,0.8941605839,0.0015725138,0.9522907158
0.0781670021,0.3949397416,0.8797127469,0.0015519193,0.9752027807
0.0790668449,0.3949397416,0.8657243816,0.0015322359,0.9989022422
0.0799695816,0.3949397416,0.852173913,0.0015131622,1.023309266
0.0808751423,0.3949397416,0.8390410959,0.0014944528,1.048357555
0.0817835056,0.3949397416,0.826306914,0.0014759057,1.0739910523
0.0826946884,0.3949397416,0.8139534884,0.0014573524,1.1001615915
0.0836087388,0.3949397416,0.8019639935,0.0014386506,1.1268271895
0.0845257301,0.3949397416,0.7903225806,0.0014196795,1.1539507829
0.0854457564,0.3949397416,0.7790143084,0.0014003355,1.1814992781
0.0863689282,0.3949397416,0.7680250784,0.0013805289,1.2094428274
0.08729537,0.3949397416,0.7573415765,0.001360182,1.2377542712
0.0882252171,0.3949397416,0.7469512195,0.0013392269,1.2664087022
0.0891586139,0.3949397416,0.7368421053,0.0013176042,1.2953831228
0.0900957117,0.3949397416,0.7270029674,0.0012952614,1.3246561726
0.0910366675,0.3949397416,0.7174231332,0.0012721523,1.3542079102
0.0919816424,0.3949397416,0.7080924855,0.0012482361,1.3840196368
0.0929308009,0.3949397416,0.6990014265,0.0012234765,1.4140737531
0.0938843094,0.3949397416,0.6901408451,0.0011978413,1.444353642
0.0948423358,0.3949397416,0.6815020862,0.0011713022,1.4748435721
0.0958050485,0.3949397416,0.6730769231,0.0011438339,1.505528617
0.0967726158,0.3949397416,0.6648575305,0.0011154138,1.5363945893
0.0977452057,0.3949397416,0.6568364611,0.0010860221,1.5674279833
0.0987229847,0.3949397416,0.6490066225,0.0010556414,1.5986159283
0.0997061182,0.3949397416,0.6413612565,0.0010242563,1.6299461477
0.1006947694,0.3949397416,0.6338939198,0.0009918531,1.661406924
0.1016890995,0.3949397416,0.6265984655,0.0009584201,1.692987069
0.1026892671,0.3949397416,0.6194690265,0.0009239471,1.7246758973
0.1036954279,0.3949397416,0.6125,0.0008884252,1.7564632032
0.104707735,0.3949397416,0.6056860321,0.0008518471,1.7883392401
0.1057263378,0.3949397416,0.5990220049,0.0008142065,1.820294702
0.1067513829,0.3949397416,0.592503023,0.0007754982,1.852320707
0.1077830131,0.3949397416,0.5861244019,0.0007357181,1.8844087817
0.1088213676,0.3949397416,0.5798816568,0.000694863,1.9165508471
0.1098665819,0.3949397416,0.5737704918,0.0006529306,1.9487392059
0.1109187878,0.3949397416,0.5677867903,0.0006099194,1.9809665297
0.1119781132,0.3949397416,0.5619266055,0.0005658285,2.0132258475
0.1130446819,0.3949397416,0.5561861521,0.0005206578,2.0455105344
0.1141186139,0.3949397416,0.5505617978,0.0004744079,2.0778143012
0.1152000252,0.3949397416,0.5450500556,0.0004270798,2.110131184
0.1162890278,0.3949397416,0.5396475771,0.0003786751,2.142455534
0.1173857294,0.3949397416,0.534351145,0.0003291959,2.1747820079
0.1184902341,0.3949397416,0.5291576674,0.0002786447,2.2071055587
0.1196026417,0.3949397416,0.5240641711,0.0002270244,2.2394214257
0.120723048,0.3949397416,0.5190677966,0.0001743383,2.2717251261
0.121851545,0.3949397416,0.5141657922,0.00012059,2.3040124455
0.1229882205,0.3949397416,0.5093555094,6.57835e-05,2.3362794295
0.1241331587,0.3949397416,0.5046343975,9.923e-06,2.3685223745
0.1252864397,0.3949397416,0.5,-4.6987e-05,2.4007378198
0.0763304883,0.4027055278,0.9090909091,0.0016241245,0.9480205041
0.0772159738,0.4027055278,0.8941605839,0.0016014992,0.9703664999
0.0781047994,0.4027055278,0.8797127469,0.0015801659,0.9936045803
0.0789967603,0.4027055278,0.8657243816,0.0015597399,1.0176343118
0.0798917303,0.4027055278,0.852173913,0.0015399136,1.0423739162
0.0807896448,0.4027055278,0.8390410959,0.001520437,1.0677554348
0.081690488,0.4027055278,0.826306914,0.0015011042,1.0937213662
0.0825942834,0.4027055278,0.8139534884,0.0014817434,1.1202222713
0.0835010862,0.4027055278,0.8019639935,0.0014622096,1.1472150322
0.0844109769,0.4027055278,0.7903225806,0.0014423799,1.1746615643
0.0853240571,0.4027055278,0.7790143084,0.0014221487,1.2025278487
0.086240445,0.4027055278,0.7680250784,0.0014014249,1.2307831942
0.0871602728,0.4027055278,0.7573415765,0.0013801295,1.2593996689
0.0880836837,0.4027055278,0.7469512195,0.0013581937,1.2883516566
0.0890108298,0.4027055278,0.7368421053,0.001335557,1.3176155075
0.0899418702,0.4027055278,0.7270029674,0.0013121665,1.3471692609
0.0908769695,0.4027055278,0.7174231332,0.0012879753,1.3769924227
0.0918162965,0.4027055278,0.7080924855,0.0012629423,1.4070657857
0.092760023,0.4027055278,0.6990014265,0.001237031,1.4373712841
0.0937083225,0.4027055278,0.6901408451,0.0012102089,1.4678918734
0.0946613701,0.4027055278,0.6815020862,0.0011824477,1.4986114323
0.0956193409,0.4027055278,0.6730769231,0.001153722,1.5295146803
0.09658241,0.4027055278,0.6648575305,0.0011240095,1.5605871097
0.0975507516,0.4027055278,0.6568364611,0.0010932904,1.5918149278
0.0985245384,0.4027055278,0.6490066225,0.0010615476,1.6231850084
0.0995039416,0.4027055278,0.6413612565,0.0010287659,1.6546848495
0.10048913,0.4027055278,0.6338939198,0.0009949319,1.6863025378
0.1014802701,0.4027055278,0.6265984655,0.0009600344,1.7180267175
0.1024775256,0.4027055278,0.6194690265,0.0009240635,1.749846563
0.103481057,0.4027055278,0.6125,0.0008870108,1.7817517544
0.1044910217,0.4027055278,0.6056860321,0.0008488694,1.8137324563
0.1055075735,0.4027055278,0.5990220049,0.0008096335,1.8457792983
0.1065308627,0.4027055278,0.592503023,0.0007692985,1.8778833571
0.1075610356,0.4027055278,0.5861244019,0.0007278608,1.9100361404
0.1085982349,0.4027055278,0.5798816568,0.0006853178,1.9422295719
0.1096425991,0.4027055278,0.5737704918,0.0006416677,1.974455977
0.1106942626,0.4027055278,0.5677867903,0.0005969096,2.0067080697
0.1117533557,0.4027055278,0.5619266055,0.0005510433,2.0389789397
0.1128200046,0.4027055278,0.5561861521,0.0005040693,2.0712620406
0.113894331,0.4027055278,0.5505617978,0.0004559887,2.1035511781
0.1149764525,0.4027055278,0.5450500556,0.0004068031,2.1358404987
0.1160664823,0.4027055278,0.5396475771,0.0003565149,2.168124479
0.1171645296,0.4027055278,0.534351145,0.0003051267,2.2003979146
0.1182706989,0.4027055278,0.5291576674,0.0002526416,2.2326559103
0.1193850907,0.4027055278,0.5240641711,0.0001990632,2.2648938694
0.1205078013,0.4027055278,0.5190677966,0.0001443954,2.2971074838
0.1216389226,0.4027055278,0.5141657922,8.86423e-05,2.3292927243
0.1227785424,0.4027055278,0.5093555094,3.18087e-05,2.3614458309
0.1239267444,0.4027055278,0.5046343975,-2.61009e-05,2.3935633031
0.1250836083,0.4027055278,0.5,-8.50812e-05,2.4256418908
0.0762839166,0.410552612,0.9090909091,0.0016541023,0.9659425139
0.077161223,0.410552612,0.8941605839,0.0016307148,0.988606941
0.0780419807,0.410552612,0.8797127469,0.0016086221,1.0121696803
0.0789259881,0.410552612,0.8657243816,0.001587432,1.0365279419
0.0798131234,0.410552612,0.852173913,0.0015668309,1.0615979727
0.0807033274,0.410552612,0.8390410959,0.0015465639,1.0873101264
0.0815965908,0.410552612,0.826306914,0.0015264212,1.1136054343
0.0824929439,0.410552612,0.8139534884,0.0015062275,1.1404331648
0.0833924489,0.410552612,0.8019639935,0.0014858355,1.1677490483
0.0842951942,0.410552612,0.7903225806,0.0014651198,1.1955139649
0.0852012891,0.410552612,0.7790143084,0.0014439732,1.2236929583
0.0861108598,0.410552612,0.7680250784,0.0014223029,1.2522544843
0.0870240467,0.410552612,0.7573415765,0.0014000289,1.2811698312
0.0879410009,0.410552612,0.7469512195,0.0013770811,1.3104126684
0.0888618826,0.410552612,0.7368421053,0.0013533983,1.3399586908
0.0897868591,0.410552612,0.7270029674,0.001328927,1.3697853358
0.0907161027,0.410552612,0.7174231332,0.0013036199,1.3998715569
0.0916497901,0.410552612,0.7080924855,0.0012774354,1.4301976411
0.0925881005,0.410552612,0.6990014265,0.0012503367,1.46074506
0.0935312152,0.410552612,0.6901408451,0.0012222915,1.4914963475
0.0944793162,0.410552612,0.6815020862,0.0011932712,1.5224349998
0.0954325857,0.410552612,0.6730769231,0.0011632505,1.5535453911
0.0963912056,0.410552612,0.6648575305,0.0011322072,1.5848127044
0.0973553565,0.410552612,0.6568364611,0.0011001219,1.6162228715
0.0983252174,0.410552612,0.6490066225,0.0010669775,1.6477625239
0.0993009654,0.410552612,0.6413612565,0.0010327591,1.679418949
0.1002827751,0.410552612,0.6338939198,0.0009974541,1.7111800536
0.1012708183,0.410552612,0.6265984655,0.0009610512,1.743034331
0.1022652636,0.410552612,0.6194690265,0.0009235412,1.7749708333
0.1032662765,0.410552612,0.6125,0.0008849162,1.8069791454
0.1042740188,0.410552612,0.6056860321,0.0008451698,1.8390493629
0.1052886484,0.410552612,0.5990220049,0.0008042966,1.8711720713
0.1063103194,0.410552612,0.592503023,0.0007622927,1.9033383272
0.1073391819,0.410552612,0.5861244019,0.0007191551,1.9355396414
0.1083753815,0.410552612,0.5798816568,0.0006748818,1.9677679623
0.1094190598,0.410552612,0.5737704918,0.0006294715,2.000015661
0.1104703538,0.410552612,0.5677867903,0.0005829241,2.0322755168
0.1115293961,0.410552612,0.5619266055,0.00053524,2.0645407038
0.1125963148,0.410552612,0.5561861521,0.0004864202,2.0968047772
0.1136712335,0.410552612,0.5505617978,0.0004364666,2.1290616614
0.1147542713,0.410552612,0.5450500556,0.0003853815,2.1613056371
0.1158455424,0.410552612,0.5396475771,0.0003331679,2.1935313296
0.1169451569,0.410552612,0.534351145,0.0002798289,2.2257336971
0.1180532201,0.410552612,0.5291576674,0.0002253684,2.2579080195
0.1191698328,0.410552612,0.5240641711,0.0001697907,2.290049887
0.1202950913,0.410552612,0.5190677966,0.0001131002,2.3221551891
0.1214290874,0.410552612,0.5141657922,5.53018e-05,2.3542201042
0.1225719088,0.410552612,0.5093555094,-3.5994e-06,2.3862410885
0.1237236384,0.410552612,0.5046343975,-6.35978e-05,2.4182148662
0.1248843552,0.410552612,0.5,-0.000124688,2.4501384188
0.0762368748,0.4184822549,0.9090909091,0.001684333,0.9840324721
0.077105923,0.4184822549,0.8941605839,0.0016601631,1.0070142407
0.0779785369,0.4184822549,0.8797127469,0.00163729,1.03090019
0.0788545181,0.4184822549,0.8657243816,0.0016153139,1.055585137
0.0797337499,0.4184822549,0.852173913,0.0015939151,1.0809833232
0.0806161788,0.4184822549,0.8390410959,0.0015728338,1.1070233875
0.081501802,0.4184822549,0.826306914,0.0015518562,1.1336448715
0.0823906571,0.4184822549,0.8139534884,0.0015308038,1.1607957311
0.083282814,0.4184822549,0.8019639935,0.0015095266,1.1884305284
0.0841783689,0.4184822549,0.7903225806,0.0014878971,1.2165090943
0.0850774393,0.4184822549,0.7790143084,0.001465806,1.2449955233
0.0859801599,0.4184822549,0.7680250784,0.0014431593,1.273857409
0.0868866791,0.4184822549,0.7573415765,0.0014198755,1.303065253
0.0877971568,0.4184822549,0.7469512195,0.0013958838,1.3325920058
0.0887117613,0.4184822549,0.7368421053,0.0013711222,1.3624127038
0.0896306682,0.4184822549,0.7270029674,0.0013455363,1.3925041822
0.0905540581,0.4184822549,0.7174231332,0.0013190786,1.4228448436
0.0914821156,0.4184822549,0.7080924855,0.0012917071,1.4534144722
0.0924150278,0.4184822549,0.6990014265,0.0012633848,1.484194082
0.0933529835,0.4184822549,0.6901408451,0.0012340794,1.5151657924
0.0942961722,0.4184822549,0.6815020862,0.0012037622,1.5463127254
0.0952447834,0.4184822549,0.6730769231,0.001172408,1.5776189205
0.0961990056,0.4184822549,0.6648575305,0.0011399949,1.6090692625
0.0971590262,0.4184822549,0.6568364611,0.0011065037,1.6406494214
0.0981250306,0.4184822549,0.6490066225,0.0010719175,1.6723458009
0.0990972018,0.4184822549,0.6413612565,0.001036222,1.7041454937
0.1000757202,0.4184822549,0.6338939198,0.0009994046,1.7360362435
