H,h,target,v
0.1022652636,-0.0649692864,0.0177497083,0.1946123125
0.1032662765,-0.0448946332,0.0180697915,0.201805575
0.1042740188,-0.0258306813,0.0183904936,0.2090076072
0.1052886484,-0.0077035506,0.0187117207,0.2162138813
0.1063103194,0.0095536038,0.0190333833,0.2234200725
0.1073391819,0.0260014091,0.0193553964,0.2306220532
0.1083753815,0.0416949814,0.0196776796,0.2378158881
0.1094190598,0.0566845381,0.0200001566,0.244997829
0.1104703538,0.0710159303,0.0203227552,0.2521643095
0.1115293961,0.0847311075,0.020645407,0.2593119403
0.1125963148,0.0978685243,0.0209680478,0.2664375038
0.1136712335,0.1104634967,0.0212906166,0.2735379493
0.1147542713,0.122548517,0.0216130564,0.2806103881
0.1158455424,0.13415353,0.0219353133,0.2876520888
0.1169451569,0.1453061787,0.022257337,0.2946604721
0.1180532201,0.156032021,0.0225790802,0.3016331064
0.1191698328,0.1663547238,0.0229004989,0.3085677029
0.1202950913,0.1762962343,0.0232215519,0.3154621112
0.1214290874,0.1858769338,0.023542201,0.3223143142
0.1225719088,0.1951157756,0.0238624109,0.3291224242
0.1237236384,0.2040304077,0.0241821487,0.335884678
0.1248843552,0.2126372838,0.0245013842,0.3425994325
0.0762368748,-2.2572449303,0.0098403247,0.0232602211
0.077105923,-1.9880014117,0.0100701424,0.0274038203
0.0779785369,-1.7631125675,0.0103090019,0.0318026647
0.0788545181,-1.5724929127,0.0105558514,0.0364419664
0.0797337499,-1.4088931463,0.0108098332,0.0413076875
0.0806161788,-1.2669697917,0.0110702339,0.0463864601
0.081501802,-1.1426982765,0.0113364487,0.0516655216
0.0823906571,-1.0329901741,0.0116079573,0.0571326623
0.083282814,-0.9354363293,0.0118843053,0.0627761813
0.0841783689,-0.8481300986,0.0121650909,0.0685848511
0.0850774393,-0.7695430091,0.0124499552,0.0745478864
0.0859801599,-0.6984355645,0.0127385741,0.0806549183
0.0868866791,-0.633792135,0.0130306525,0.0868959722
0.0877971568,-0.5747726757,0.0133259201,0.0932614482
0.0887117613,-0.5206764113,0.013624127,0.0997421045
0.0896306682,-0.4709141669,0.0139250418,0.1063290426
0.0905540581,-0.424987036,0.0142284484,0.1130136939
0.0914821156,-0.3824697569,0.0145341447,0.119787808
0.0924150278,-0.3429976274,0.0148419408,0.1266434419
0.0933529835,-0.3062561108,0.0151516579,0.1335729507
0.0942961722,-0.2719725098,0.0154631273,0.1405689783
0.0952447834,-0.2399092428,0.0157761892,0.147624449
0.0961990056,-0.209858375,0.0160906926,0.15473256
0.0971590262,-0.1816371401,0.0164064942,0.1618867742
0.0981250306,-0.155084248,0.016723458,0.1690808129
0.0990972018,-0.1300568243,0.0170414549,0.1763086494
0.1000757202,-0.1064278571,0.0173603624,0.1835645026
0.101060763,-0.0840840574,0.0176800641,0.190842831
0.102052504,-0.0629240555,0.0180004495,0.1981383264
0.1030511133,-0.0428568751,0.0183214136,0.2054459083
0.1040567573,-0.0238006351,0.0186428569,0.2127607181
0.1050695979,-0.0056814411,0.0189646852,0.2200781136
0.1060897932,0.0115675649,0.0192868089,0.2273936634
0.1071174965,0.0280070221,0.0196091435,0.2347031412
0.1081528568,0.043692058,0.0199316088,0.2420025208
0.1091960184,0.0586729007,0.0202541294,0.2492879705
0.1102471207,0.0729954112,0.0205766338,0.256555848
0.1113062987,0.0867015485,0.020899055,0.2638026949
0.1123736822,0.0998297761,0.0212213298,0.2710252315
0.1134493966,0.112415419,0.0215433987,0.278220352
0.1145335619,0.1244909774,0.0218652063,0.2853851189
0.1156262937,0.1360864042,0.0221867005,0.2925167582
0.1167277025,0.1472293499,0.0225078327,0.2996126542
0.1178378942,0.15794538,0.0228285577,0.3066703448
0.1189569696,0.1682581684,0.0231488336,0.3136875161
0.1200850251,0.1781896691,0.0234686215,0.3206619979
0.1212221521,0.1877602703,0.0237878854,0.3275917587
0.1223684376,0.1969889317,0.0241065922,0.3344749009
0.1235239639,0.2058933076,0.0244247118,0.3413096561
0.1246888087,0.2144898579,0.0247422164,0.3480943807
0.0761893557,-2.2554239206,0.010022927,0.0236888713
0.0770500656,-1.9861007846,0.0102559064,0.0279108992
0.0779144586,-1.7611531361,0.0104979825,0.0323931615
0.0787823402,-1.5704893717,0.0107480793,0.0371205366
0.0796535987,-1.4068561578,0.0110053188,0.0420786594
0.080528187,-1.2649072775,0.01126897,0.047253841
0.0814061092,-1.1406162462,0.0115384131,0.0526330038
0.0822874103,-1.0308932727,0.0118131144,0.0582036293
0.0831721684,-0.9333282087,0.0120926077,0.0639537141
0.0840604878,-0.8460136744,0.0123764806,0.0698717344
0.0849524946,-0.7674206432,0.0126643646,0.0759466152
0.0858483322,-0.6963091962,0.0129559267,0.0821677051
0.0867481577,-0.6316633769,0.0132508641,0.0885247534
0.0876521395,-0.5726428848,0.0135488991,0.095007892
0.0885604548,-0.5185467424,0.0138497755,0.1016076181
0.0894732876,-0.4687856135,0.0141532555,0.1083147799
0.090390827,-0.4228604615,0.0144591177,0.1151205634
0.0913132658,-0.3803459185,0.014767155,0.1220164812
0.0922407992,-0.3408771952,0.015077173,0.1289943615
0.0931736239,-0.304139683,0.0153889887,0.1360463389
0.0941119368,-0.2698606241,0.0157024299,0.1431648453
0.0950559348,-0.2378023859,0.0160173337,0.1503426022
0.0960058136,-0.2077569906,0.016333546,0.1575726123
0.0969617673,-0.1795416345,0.016650921,0.1648481529
0.0979239875,-0.1529949957,0.0169693208,0.1721627685
0.0988926637,-0.1279741715,0.0172886144,0.1795102648
0.0998679818,-0.1043521255,0.0176086779,0.1868847017
0.1008501245,-0.0820155467,0.0179293937,0.1942803874
0.1018392708,-0.0608630459,0.0182506504,0.2016918724
0.1028355957,-0.0408036292,0.0185723428,0.2091139435
0.1038392697,-0.0217553993,0.0188943709,0.2165416181
0.1048504591,-0.0036444471,0.0192166404,0.2239701381
0.1058693256,0.0135960989,0.0195390623,0.2313949648
0.1068960259,0.0300268907,0.0198615522,0.2388117728
0.1079307121,0.0457030674,0.020184031,0.2462164448
0.1089735311,0.0606748683,0.020506424,0.2536050658
0.1100246248,0.0749881647,0.0208286611,0.2609739176
0.1110841301,0.0886849258,0.0211506763,0.2683194735
0.1121521788,0.1018036244,0.0214724081,0.2756383929
0.1132288973,0.1143795946,0.0217937988,0.2829275158
0.114314407,0.1264453452,0.0221147946,0.2901838573
0.1154088242,0.1380308375,0.0224353455,0.2974046026
0.1165122599,0.1491637301,0.0227554051,0.3045871013
0.1176248202,0.1598695962,0.0230749304,0.3117288628
0.1187466058,0.1701721172,0.0233938818,0.3188275501
0.1198777128,0.1800932544,0.0237122228,0.3258809759
0.121018232,0.1896534031,0.0240299199,0.3328870964
0.1221682496,0.1988715298,0.0243469429,0.3398440069
0.1233278467,0.2077652954,0.024663264,0.3467499365
0.1244970998,0.2163511662,0.0249788585,0.3536032438
0.0761413521,-2.2535862094,0.0102072557,0.0241215052
0.0769936424,-1.9841827096,0.0104433842,0.0284227678
0.0778497365,-1.7591757048,0.0106886605,0.0329893111
0.078709444,-1.5684674195,0.010941984,0.0378056741
0.0795726587,-1.4048004524,0.0112024559,0.0428571584
0.0804393401,-1.2628258222,0.0114693276,0.048129748
0.0813094997,-1.1385151156,0.011741964,0.0536100438
0.0821831904,-1.028777165,0.0120198178,0.0592852119
0.0830604986,-0.9312008196,0.0123024108,0.0651429396
0.0839415374,-0.8438779575,0.0125893198,0.0711714002
0.0848264416,-0.7652789929,0.0128801666,0.0773592224
0.0857153636,-0.6941635806,0.0131746095,0.083695465
0.0866084695,-0.6295154341,0.0134723377,0.0901695953
0.087505937,-0.570493995,0.0137730661,0.0967714698
0.0884079519,-0.5163980818,0.0140765319,0.1034913185
0.0893147072,-0.466638195,0.0143824915,0.11031973
0.0902264007,-0.4207151664,0.0146907178,0.1172476392
0.0911432336,-0.3782035211,0.0150009989,0.1242663155
0.0920654095,-0.3387383814,0.0153131359,0.1313673529
0.0929931329,-0.3020050655,0.015626942,0.1385426603
0.0939266089,-0.2677307546,0.0159422412,0.1457844528
0.0948660416,-0.2356777644,0.0162588675,0.153085244
0.0958116339,-0.2056380729,0.0165766644,0.1604378381
0.0967635868,-0.1774288388,0.0168954836,0.1678353227
0.0977220986,-0.1508887073,0.0172151851,0.1752710622
0.0986873647,-0.1258747471,0.0175356366,0.1827386911
0.0996595771,-0.1022598966,0.0178567127,0.1902321074
0.100638924,-0.0799308223,0.0181782951,0.1977454668
0.1016255894,-0.0587861148,0.0185002717,0.205273176
0.102619753,-0.0387347619,0.0188225369,0.2128098876
0.10362159,-0.0196948498,0.0191449909,0.2203504931
0.1046312705,-0.0015924541,0.0194675395,0.2278901178
0.1056489599,0.0156393107,0.0197900942,0.235424115
0.1066748182,0.0320611099,0.0201125715,0.2429480596
0.1077090005,0.0477280948,0.0204348931,0.250457743
0.1087516562,0.0626905162,0.0207569857,0.2579491672
0.1098029296,0.0769942566,0.0210787804,0.2654185387
0.1108629594,0.0906812953,0.0214002131,0.2728622635
0.1119318788,0.1037901153,0.0217212238,0.2802769408
0.1130098155,0.1163560599,0.0220417569,0.2876593578
0.114096892,0.1284116473,0.0223617607,0.2950064839
0.1151932249,0.1399868475,0.0226811874,0.3023154651
0.1162989255,0.1511093274,0.0229999929,0.3095836185
0.1174141,0.1618046686,0.0233181369,0.3168084268
0.1185388488,0.1720965603,0.0236355821,0.3239875328
0.1196732672,0.1820069715,0.0239522949,0.331118734
0.1208174454,0.1915563048,0.0242682447,0.3381999773
0.1219714683,0.200763534,0.0245834038,0.3452293535
0.1231354157,0.209646327,0.0248977475,0.3522050923
0.1243093628,0.2182211569,0.025211254,0.3591255569
0.0760928565,-2.2517315644,0.0103933349,0.0245581797
0.0769366449,-1.9822469434,0.0106325989,0.0289394957
0.0777843608,-1.7571800222,0.010881058,0.0335911966
0.0786358187,-1.5664267988,0.0111375863,0.0384974763
0.0794909183,-1.4027257687,0.0114012642,0.0436432972
0.0803496259,-1.2607251618,0.011671325,0.0490143092
0.0812119607,-1.1363946192,0.0119471181,0.0545967857
0.0820779841,-1.0266415846,0.0122280825,0.0603775703
0.0829477912,-0.9290538963,0.0125137277,0.0663440342
0.083821504,-0.8417226829,0.0128036197,0.0724840408
0.0846992666,-0.7631177951,0.0130973704,0.0787859155
0.0855812407,-0.691998457,0.0133946294,0.0852384206
0.086467602,-0.6273480492,0.0136950777,0.091830734
0.0873585371,-0.5683257528,0.0139984229,0.0985524307
0.0882542414,-0.5142301802,0.0143043958,0.1053934665
0.089154917,-0.4644716671,0.0146127465,0.1123441642
0.0900607704,-0.4185509121,0.0149232427,0.1193952012
0.0909720119,-0.3760423317,0.0152356676,0.1265375981
0.0918888533,-0.3365809592,0.015549818,0.1337627086
0.0928115077,-0.2998520386,0.015865503,0.1410622106
0.0937401878,-0.2655826888,0.0161825434,0.1484280975
0.0946751056,-0.2335351732,0.0165007703,0.1558526702
0.0956164712,-0.203501425,0.0168200244,0.16332853
0.0965644926,-0.1752985643,0.0171401554,0.1708485709
0.0975193749,-0.1487652028,0.0174610216,0.1784059733
0.0984813196,-0.1237583801,0.0177824892,0.1859941974
0.0994505247,-0.1001510084,0.0181044319,0.1936069765
0.1004271838,-0.0778297314,0.0184267305,0.2012383109
0.1014114862,-0.0566931188,0.0187492728,0.2088824619
0.1024036163,-0.0366501396,0.0190719529,0.2165339455
0.1034037535,-0.0176188628,0.0193946714,0.2241875265
0.1044120721,0.0004746518,0.0197173345,0.2318382125
0.105428741,0.0176973043,0.0200398546,0.2394812478
0.1064539234,0.0341097736,0.0203621491,0.2471121075
0.1074877772,0.0497672241,0.0206841412,0.2547264919
0.1085304542,0.0647199184,0.0210057587,0.26232032
0.1095821009,0.0790137506,0.0213269347,0.2698897239
0.1106428575,0.0926907108,0.0216476069,0.2774310431
0.1117128588,0.1057892925,0.0219677173,0.2849408179
0.1127922335,0.118344849,0.0222872126,0.2924157843
0.1138811046,0.1303899079,0.0226060434,0.2998528674
0.114979589,0.1419544486,0.0229241645,0.3072491763
0.1160877984,0.153066147,0.0232415344,0.3146019975
0.1172058382,0.163750593,0.0235581155,0.3219087896
0.1183338087,0.1740314843,0.0238738734,0.3291671774
0.1194718041,0.183930798,0.0241887774,0.3363749461
0.1206199134,0.1934689444,0.0245027998,0.343530036
0.1217782203,0.2026649049,0.0248159163,0.3506305364
0.122946803,0.2115363547,0.025128105,0.3576746804
0.1241257345,0.220099774,0.0254393474,0.3646608393
0.0760438616,-2.2498597484,0.010581189,0.0249989526
0.0768790643,-1.9802932379,0.0108235742,0.0294611536
0.0777183219,-1.7551658322,0.0110751975,0.0341989027
0.0785614537,-1.5643672478,0.0113349076,0.0391960428
0.0794083657,-1.4006318405,0.0116017637,0.0444371905
0.0802590318,-1.2586050272,0.0118749808,0.0499076557
0.0811134792,-1.1342544862,0.0121538923,0.0555933767
0.081971778,-1.0244862603,0.0124379235,0.061480868
0.0828340323,-0.9268871676,0.0127265715,0.0675571778
0.0837003737,-0.8395475809,0.0130193913,0.0738098522
0.0845709559,-0.760936782,0.0133159849,0.0802269061
0.0854459502,-0.6898135603,0.0136159929,0.0867967983
0.086325542,-0.6251609605,0.0139190882,0.0935084104
0.0872099276,-0.5661379005,0.0142249713,0.1003510285
0.0880993121,-0.5120427845,0.014533366,0.1073143278
0.0889939068,-0.4622857816,0.0148440168,0.1143883586
0.0898939277,-0.4163674559,0.015156686,0.1215635343
0.0907995937,-0.3738621141,0.0154711518,0.1288306206
0.0917111258,-0.334404699,0.0157872068,0.1361807252
0.0926287453,-0.2976803796,0.0161046565,0.1436052897
0.0935526731,-0.2634162116,0.0164233184,0.1510960802
0.094483129,-0.2313744051,0.0167430206,0.1586451804
0.0954203307,-0.2013468478,0.0170636016,0.166244984
0.0963644933,-0.1731506204,0.0173849091,0.1738881874
0.0973158283,-0.1466243005,0.0177067999,0.1815677834
0.0982745439,-0.1216248977,0.018029139,0.1892770545
0.0992408439,-0.0980252978,0.0183517992,0.1970095663
0.1002149275,-0.0757121204,0.018674661,0.2047591616
0.1011969891,-0.0545839141,0.018997612,0.2125199537
0.1021872178,-0.0345496284,0.0193205466,0.2202863208
0.1031857973,-0.0155273145,0.0196433657,0.2280528993
0.1041929059,0.002556984,0.0199659766,0.2358145782
0.1052087158,0.0197701828,0.0202882924,0.2435664924
0.1062333934,0.0361729748,0.0206102321,0.2513040171
0.1072670993,0.0518205377,0.0209317202,0.2590227613
0.1083099876,0.0667631469,0.0212526865,0.2667185618
0.1093622066,0.0810467084,0.021573066,0.2743874771
0.1104238982,0.0947132238,0.0218927985,0.282025781
0.1114951982,0.1078011974,0.0222118285,0.2896299567
0.1125762361,0.120345993,0.022530105,0.2971966902
0.1136671352,0.1323801484,0.0228475813,0.3047228647
0.1147680129,0.1439336525,0.0231642151,0.3122055541
0.1158789803,0.1550341906,0.0234799678,0.3196420168
0.1170001425,0.1657073618,0.0237948046,0.3270296898
0.1181315986,0.1759768723,0.0241086945,0.3343661826
0.119273442,0.1858647079,0.0244216097,0.3416492711
0.1204257603,0.195391287,0.024733526,0.3488768917
0.1215886352,0.2045755989,0.0250444221,0.3560471354
0.1227621432,0.2134353267,0.0253542799,0.3631582419
0.1239463551,0.2219869578,0.0256630838,0.3702085939
0.0759943595,-2.2479705201,0.0107708431,0.0254438831
0.0768208917,-1.9783213406,0.011016334,0.0299878137
0.0776516095,-1.7531328739,0.0112711019,0.0348125159
0.0784863378,-1.5622884992,0.0115339697,0.039901475
0.0793249891,-1.3985183964,0.0118039746,0.0452389556
0.0801675452,-1.2564651442,0.0120803135,0.0508099208
0.0810140419,-1.1320944409,0.0123623036,0.0565999668
0.0818645582,-1.0223109156,0.012649356,0.0625952721
0.0827192079,-0.9247003576,0.0129409555,0.068782554
0.0835781325,-0.8373523769,0.0132366459,0.0751490344
0.0844414955,-0.7587356809,0.013536019,0.0816824103
0.0853094783,-0.6876086206,0.0138387066,0.0883708295
0.0861822765,-0.6229539014,0.0141443734,0.0952028699
0.0870600963,-0.5639301756,0.0144527125,0.1021675219
0.0879431527,-0.509835637,0.0147634414,0.1092541729
0.0888316668,-0.4600802862,0.0150762984,0.1164525939
0.0897258639,-0.4141645515,0.0153910405,0.123752928
0.0906259725,-0.3716626282,0.0157074414,0.1311456795
0.0915322223,-0.3322093677,0.0160252894,0.1386217044
0.0924448434,-0.2954898626,0.0163443865,0.1461722018
0.093364065,-0.2612311049,0.016664547,0.1537887057
0.094290115,-0.2291952502,0.0169855963,0.1614630776
0.0952232185,-0.1991741399,0.0173073708,0.1691874989
0.0961635979,-0.1709848147,0.0176297166,0.1769544645
0.0971114716,-0.1444658173,0.0179524889,0.1847567758
0.0980670542,-0.1194741264,0.0182755518,0.1925875341
0.0990305553,-0.0958826006,0.0185987777,0.2004401347
0.1000021799,-0.0735778352,0.0189220468,0.2083082601
0.1009821272,-0.0524583568,0.0192452469,0.2161858739
0.1019705912,-0.0324330947,0.0195682729,0.2240672146
0.1029677599,-0.0134200818,0.0198910264,0.2319467891
0.1039738152,0.0046546555,0.0202134158,0.2398193669
0.1049889328,0.0218580485,0.0205353556,0.2476799731
0.1060132821,0.038250805,0.0208567664,0.2555238828
0.1070470261,0.0538881167,0.0211775745,0.2633466142
0.1080903212,0.0688202721,0.0214977119,0.2711439225
0.1091433172,0.0830931899,0.0218171157,0.2789117933
0.1102061574,0.0967488835,0.0221357282,0.2866464363
0.1112789785,0.1098258688,0.0224534965,0.2943442787
0.1123619106,0.1223595205,0.0227703726,0.302001959
0.1134550773,0.1343823869,0.0230863127,0.30961632
0.1145585955,0.1459244673,0.0234012773,0.317184403
0.115672576,0.1570134566,0.0237152312,0.3247034408
0.1167971231,0.1676749636,0.0240281428,0.3321708514
0.1179323348,0.1779327036,0.0243399844,0.339584232
0.1190783029,0.1878086713,0.0246507319,0.3469413521
0.1202351132,0.1973232937,0.0249603642,0.3542401475
0.1214028457,0.2064955686,0.0252688639,0.3614787141
0.1225815744,0.2153431869,0.0255762161,0.3686553015
0.1237713676,0.2238826442,0.0258824092,0.3757683072
0.0759443425,-2.2460636334,0.0109623227,0.0258930314
0.0767621181,-1.9763309939,0.0112109029,0.0305195498
0.0775842137,-1.7510808813,0.0114687945,0.0354321241
0.0784104598,-1.5601902811,0.0117347943,0.0406138763
0.0792407764,-1.3963851601,0.0120079176,0.0460487122
0.0800751532,-1.2543052336,0.0122873422,0.0517212407
0.0809136351,-1.1299142021,0.0125723692,0.0576167094
0.0817563108,-1.0201152691,0.0128623955,0.0637209528
0.0826033039,-0.9224931852,0.013156893,0.0700203502
0.083454766,-0.8351367909,0.0134553944,0.0765017916
0.0843108712,-0.7565142141,0.0137574815,0.0831526483
0.0851718114,-0.6853833631,0.0140627767,0.0899607497
0.0860377923,-0.6207266009,0.0143709369,0.0969143628
0.0869090308,-0.5617023114,0.0146816478,0.1040021745
0.087785752,-0.5076084758,0.0149946201,0.1112132773
0.0886681868,-0.4578549247,0.0153095865,0.1185371562
0.0895565708,-0.4119419486,0.0156262988,0.125963677
0.0904511416,-0.3694436304,0.0159445259,0.1334830762
0.0913521383,-0.3299947287,0.0162640523,0.141085952
0.0922597998,-0.2932802588,0.0165846763,0.1487632554
0.093174364,-0.2590271478,0.0169062093,0.1565062829
0.0940960668,-0.2269974961,0.0172284745,0.1643066684
0.0950251411,-0.1969830979,0.0175513061,0.1721563769
0.0959618165,-0.1688009529,0.0178745485,0.1800476973
0.0969063185,-0.1422895681,0.0181980562,0.1879732357
0.0978588679,-0.1173058909,0.0185216923,0.1959259093
0.0988196806,-0.0937227519,0.0188453292,0.20389894
0.0997889668,-0.0714267211,0.0191688469,0.2118858475
0.1007669311,-0.0503163026,0.0194921338,0.2198804438
0.1017537719,-0.0303004048,0.0198150855,0.2278768259
0.1027496815,-0.0112970417,0.0201376047,0.2358693705
0.1037548454,0.0067677782,0.0204596012,0.2438527264
0.1047694427,0.0239610024,0.0207809912,0.2518218089
0.1057936455,0.0403433543,0.0211016971,0.2597717929
0.1068276192,0.0559700402,0.0214216475,0.2676981063
0.107871522,0.0708913624,0.0217407766,0.2755964234
0.1089255053,0.0851532525,0.0220590242,0.2834626581
0.1099897136,0.0987977367,0.0223763354,0.2912929575
0.1110642841,0.1118633427,0.0226926602,0.2990836946
0.1121493473,0.1243854569,0.0230079536,0.306831462
0.1132450265,0.1363966387,0.0233221752,0.3145330649
0.1143514386,0.1479268979,0.0236352887,0.3221855141
0.1154686932,0.15900394,0.0239472624,0.3297860196
0.1165968935,0.1696533836,0.0242580683,0.3373319837
0.1177361362,0.1798989538,0.0245676824,0.3448209939
0.1188865112,0.1897626544,0.0248760839,0.3522508166
0.1200481024,0.1992649218,0.0251832559,0.3596193905
0.1212209874,0.2084247623,0.0254891845,0.3669248196
0.1224052375,0.2172598754,0.0257938587,0.3741653673
0.1236009183,0.2257867648,0.0260972706,0.3813394493
0.0758938025,-2.2441388376,0.0111556535,0.0263464589
0.0767027341,-1.9743219354,0.0114073056,0.031056437
0.0775161238,-1.7490095835,0.0116682991,0.0360578175
0.0783338082,-1.5580723162,0.011937404,0.0413333526
0.079155715,-1.3942318497,0.0122136134,0.0468665824
0.0799818426,-1.2521250105,0.0124960861,0.0526417547
0.0808122452,-1.1277134837,0.0127841066,0.0586437609
0.0816470216,-1.0178990339,0.0130770573,0.0648580839
0.0824863057,-0.9202653641,0.0133743974,0.0712707576
0.0833302598,-0.8329005381,0.013675648,0.0778683318
0.0841790688,-0.754272099,0.013980381,0.0846378447
0.0850329353,-0.6831375083,0.0142882095,0.0915667995
0.0858920761,-0.6184787831,0.0145987823,0.098643144
0.0867567186,-0.5594540364,0.0149117778,0.1058552547
0.0876270984,-0.5053610347,0.0152269002,0.1131919217
0.0885034571,-0.4556094365,0.0155438763,0.1206423365
0.0893860399,-0.409699393,0.0158624528,0.1281960808
0.0902750946,-0.3672048734,0.0161823942,0.135843117
0.0911708696,-0.3277605421,0.016503481,0.1435737789
0.0920736129,-0.2910513362,0.0168255084,0.1513787637
0.0929835712,-0.2568041167,0.0171482848,0.1592491246
0.0939009885,-0.224780928,0.0174716313,0.1671762632
0.0948261057,-0.194773516,0.0177953802,0.1751519231
0.0957591599,-0.1665988387,0.0181193748,0.183168183
0.0967003834,-0.1400953668,0.0184434686,0.1912174502
0.0976500037,-0.1151200152,0.0187675245,0.1992924543
0.0986082424,-0.0915455858,0.0190914145,0.2073862406
0.0995753156,-0.069258623,0.0194150194,0.2154921641
0.1005514327,-0.0481576071,0.0197382281,0.2236038829
0.1015367967,-0.0281514254,0.0200609372,0.2317153514
0.102531604,-0.0091580718,0.0203830511,0.2398208144
0.1035360438,0.0088964633,0.0207044811,0.2479148001
0.104550298,0.0260791446,0.0210251453,0.2559921134
0.1055745416,0.0424507117,0.0213449685,0.2640478292
0.1066089421,0.0580663858,0.0216638817,0.2720772857
0.1076536594,0.072976484,0.0219818218,0.2800760773
0.1087088462,0.0872269514,0.0222987316,0.2880400477
0.1097746478,0.1008598274,0.0226145591,0.2959652826
0.1108512019,0.1139136524,0.0229292577,0.3038481031
0.1119386389,0.1264238247,0.0232427858,0.3116850581
0.1130370819,0.1384229155,0.0235551064,0.3194729173
0.1141466468,0.1499409459,0.023866187,0.3272086643
0.1152674423,0.161005632,0.0241759995,0.3348894889
0.1163995701,0.1716426031,0.0244845198,0.3425127804
0.117543125,0.1818755943,0.0247917277,0.3500761205
0.118698195,0.1917266194,0.0250976065,0.3575772758
0.1198648613,0.2012161242,0.0254021431,0.3650141911
0.121043199,0.2103631241,0.0257053277,0.3723849827
0.1222332765,0.2191853276,0.0260071532,0.3796879308
0.1234351563,0.227699247,0.0263076159,0.3869214736
0.0758427314,-2.2421958773,0.0113508621,0.0268042281
0.0766427304,-1.9722938978,0.0116055675,0.0315985519
0.0774473292,-1.7469187042,0.0118696396,0.0366896878
0.0782563713,-1.5559343219,0.0121418214,0.0420600115
0.0790697924,-1.3920581781,0.0124210832,0.0476926907
0.0798875999,-1.2499241849,0.0127065646,0.0535716047
0.0807098581,-1.1254919938,0.0129975333,0.0596812808
0.081536676,-1.0156619178,0.013293357,0.066006843
0.0823681986,-0.9180166025,0.0135934819,0.0725339712
0.0832045991,-0.8306433282,0.0138974178,0.0792488676
0.0840460736,-0.7520090476,0.0142047261,0.0861382289
0.0848928361,-0.6808707713,0.014515011,0.0931892239
0.0857451144,-0.6162101672,0.0148279129,0.1003894738
0.0866031472,-0.5571850745,0.015143103,0.1077270363
0.0874671809,-0.5030930428,0.015460279,0.1151903918
0.0883374676,-0.4533435567,0.0157791621,0.1227684309
0.0892142633,-0.4074366265,0.0160994939,0.1304504443
0.0900978255,-0.3649461061,0.0164210345,0.1382261131
0.0909884124,-0.3255065647,0.0167435607,0.1460855006
0.0918862814,-0.2888028597,0.0170668645,0.1540190441
0.092791688,-0.2545617852,0.017390752,0.1620175478
0.0937048847,-0.2225453284,0.017715042,0.1700721759
0.0946261204,-0.1925451863,0.0180395654,0.1781744458
0.0955556397,-0.1643782743,0.0183641644,0.1863162217
0.096493682,-0.1378830255,0.018688692,0.1944897082
0.0974404812,-0.1129163219,0.0190130109,0.2026874439
0.0983962651,-0.0893509359,0.0193369935,0.2109022951
0.099361255,-0.0670733852,0.0196605212,0.2191274494
0.1003356655,-0.0459821259,0.019983484,0.2273564091
0.1013197042,-0.0259860232,0.0203057799,0.2355829846
0.1023135712,-0.0070030504,0.0206273149,0.2438012882
0.1033174592,0.011040821,0.0209480024,0.2520057264
0.1043315533,0.0282125738,0.021267763,0.2601909939
0.1053560306,0.0445729641,0.0215865238,0.2683520662
0.1063910608,0.0601772292,0.0219042188,0.2764841924
0.1074368052,0.075075701,0.0222207878,0.284582888
0.1084934176,0.0893143393,0.0225361769,0.2926439279
0.1095610438,0.1029351972,0.0228503376,0.3006633387
0.1106398216,0.1159768281,0.0231632268,0.3086373912
0.1117298813,0.1284746432,0.0234748065,0.3165625933
0.1128313451,0.1404612259,0.0237850436,0.324435682
0.113944328,0.1519666089,0.0240939096,0.3322536162
0.1150689371,0.16301852,0.0244013804,0.340013569
0.1162052724,0.1736425994,0.024707436,0.3477129201
0.1173534265,0.1838625928,0.0250120602,0.3553492484
0.118513485,0.1937005243,0.0253152407,0.3629203246
0.1196855264,0.2031768496,0.0256169685,0.3704241035
0.1208696226,0.2123105939,0.0259172379,0.377858717
0.1220658388,0.2211194748,0.0262160464,0.3852224667
0.1232742339,0.2296200138,0.0265133941,0.3925138165
0.0757911208,-2.2402344919,0.0115479753,0.0272664031
0.0765820972,-1.9702466084,0.0118057144,0.0321459727
0.0773778192,-1.7448079618,0.0120728406,0.0373278287
0.0781781373,-1.5537760099,0.0123480695,0.0427939633
0.0789829957,-1.3898638525,0.0126303485,0.0485271644
0.0797924116,-1.247702461,0.0129187974,0.0545109356
0.0806064595,-1.123249435,0.0132126671,0.0607294322
0.0814252595,-1.0134036227,0.0135113102,0.0671674111
0.0822489677,-0.9157466031,0.0138141601,0.0738101903
0.0830777689,-0.8283648655,0.0141207148,0.0806436158
0.083911871,-0.7497247668,0.0144305254,0.0876540346
0.0847514994,-0.6785828624,0.014743187,0.094828273
0.0855968937,-0.6139204675,0.0150583317,0.1021536171
0.0864483039,-0.5548951449,0.0153756235,0.1096177982
0.0873059879,-0.5008042249,0.0156947538,0.1172089786
0.0881702086,-0.4510570163,0.0160154379,0.1249157409
0.0890412327,-0.4051533868,0.0163374128,0.1327270773
0.0899193281,-0.3626670737,0.0166604342,0.1406323808
0.090804763,-0.3232325494,0.0169842755,0.1486214375
0.0916978043,-0.2865345909,0.0173087257,0.1566844185
0.0925987164,-0.2522999238,0.0176335885,0.1648118736
0.0935077606,-0.2202904776,0.0179586809,0.1729947239
0.094425194,-0.1902978989,0.0182838326,0.181224256
